date,county,state,fips,cases,deaths
2021-03-27,Cumberland,New Jersey,34011,15230,399
2021-03-27,Essex,New Jersey,34013,83320,2776
2021-03-27,Gloucester,New Jersey,34015,26482,574
2021-03-27,Hudson,New Jersey,34017,78431,2103
2021-03-27,Hunterdon,New Jersey,34019,8096,169
2021-03-27,Mercer,New Jersey,34021,30422,909
2021-03-27,Middlesex,New Jersey,34023,81866,2190
2021-03-27,Monmouth,New Jersey,34025,66584,1483
2021-03-27,Morris,New Jersey,34027,43968,1170
2021-03-27,Ocean,New Jersey,34029,67110,1985
2021-03-27,Passaic,New Jersey,34031,63225,1776
2021-03-27,Salem,New Jersey,34033,5138,169
2021-03-27,Somerset,New Jersey,34035,26134,803
2021-03-27,Sussex,New Jersey,34037,11163,283
2021-03-27,Union,New Jersey,34039,63096,1846
2021-03-27,Warren,New Jersey,34041,8224,226
2021-03-28,Atlantic,New Jersey,34001,27889,606
2021-03-28,Bergen,New Jersey,34003,90006,2719
2021-03-28,Burlington,New Jersey,34005,39319,786
2021-03-28,Camden,New Jersey,34007,48234,1219
2021-03-28,Cape May,New Jersey,34009,8141,193
2021-03-28,Cumberland,New Jersey,34011,15256,399
2021-03-28,Essex,New Jersey,34013,83745,2778
2021-03-28,Gloucester,New Jersey,34015,26555,575
2021-03-28,Hudson,New Jersey,34017,78758,2102
2021-03-28,Hunterdon,New Jersey,34019,8148,169
2021-03-28,Mercer,New Jersey,34021,30525,908
2021-03-28,Middlesex,New Jersey,34023,82325,2189
2021-03-28,Monmouth,New Jersey,34025,66940,1485
2021-03-28,Morris,New Jersey,34027,44216,1169
2021-03-28,Ocean,New Jersey,34029,67473,1984
2021-03-28,Passaic,New Jersey,34031,63547,1779
2021-03-28,Salem,New Jersey,34033,5147,169
2021-03-28,Somerset,New Jersey,34035,26325,804
2021-03-28,Sussex,New Jersey,34037,11264,283
2021-03-28,Union,New Jersey,34039,63418,1847
2021-03-28,Warren,New Jersey,34041,8281,226
2021-03-29,Atlantic,New Jersey,34001,28006,601
2021-03-29,Bergen,New Jersey,34003,90376,2724
2021-03-29,Burlington,New Jersey,34005,39490,791
2021-03-29,Camden,New Jersey,34007,48400,1218
2021-03-29,Cape May,New Jersey,34009,8167,193
2021-03-29,Cumberland,New Jersey,34011,15292,399
2021-03-29,Essex,New Jersey,34013,84148,2787
2021-03-29,Gloucester,New Jersey,34015,26677,575
2021-03-29,Hudson,New Jersey,34017,79054,2104
2021-03-29,Hunterdon,New Jersey,34019,8203,169
2021-03-29,Mercer,New Jersey,34021,30627,905
2021-03-29,Middlesex,New Jersey,34023,82649,2193
2021-03-29,Monmouth,New Jersey,34025,67270,1486
2021-03-29,Morris,New Jersey,34027,44401,1171
2021-03-29,Ocean,New Jersey,34029,67801,1979
2021-03-29,Passaic,New Jersey,34031,63717,1779
2021-03-29,Salem,New Jersey,34033,5173,169
2021-03-29,Somerset,New Jersey,34035,26429,804
2021-03-29,Sussex,New Jersey,34037,11329,283
2021-03-29,Union,New Jersey,34039,63599,1848
2021-03-29,Warren,New Jersey,34041,8320,226
2021-03-30,Atlantic,New Jersey,34001,28137,614
2021-03-30,Bergen,New Jersey,34003,90918,2730
2021-03-30,Burlington,New Jersey,34005,39691,789
2021-03-30,Camden,New Jersey,34007,48597,1220
2021-03-30,Cape May,New Jersey,34009,8224,193
2021-03-30,Cumberland,New Jersey,34011,15346,403
2021-03-30,Essex,New Jersey,34013,84678,2783
2021-03-30,Gloucester,New Jersey,34015,26801,577
2021-03-30,Hudson,New Jersey,34017,79431,2114
2021-03-30,Hunterdon,New Jersey,34019,8270,169
2021-03-30,Mercer,New Jersey,34021,30783,908
2021-03-30,Middlesex,New Jersey,34023,83056,2199
2021-03-30,Monmouth,New Jersey,34025,67701,1497
2021-03-30,Morris,New Jersey,34027,44681,1171
2021-03-30,Ocean,New Jersey,34029,68094,1993
2021-03-30,Passaic,New Jersey,34031,64116,1785
2021-03-30,Salem,New Jersey,34033,5222,169
2021-03-30,Somerset,New Jersey,34035,26610,806
2021-03-30,Sussex,New Jersey,34037,11424,283
2021-03-30,Union,New Jersey,34039,63926,1856
2021-03-30,Warren,New Jersey,34041,8388,227
2021-03-31,Atlantic,New Jersey,34001,28200,616
2021-03-31,Bergen,New Jersey,34003,91488,2733
2021-03-31,Burlington,New Jersey,34005,39852,791
2021-03-31,Camden,New Jersey,34007,48722,1222
2021-03-31,Cape May,New Jersey,34009,8248,193
2021-03-31,Cumberland,New Jersey,34011,15351,405
2021-03-31,Essex,New Jersey,34013,84985,2790
2021-03-31,Gloucester,New Jersey,34015,26928,578
2021-03-31,Hudson,New Jersey,34017,79682,2123
2021-03-31,Hunterdon,New Jersey,34019,8331,169
2021-03-31,Mercer,New Jersey,34021,30848,907
2021-03-31,Middlesex,New Jersey,34023,83332,2202
2021-03-31,Monmouth,New Jersey,34025,67982,1498
2021-03-31,Morris,New Jersey,34027,44885,1172
2021-03-31,Ocean,New Jersey,34029,68375,1998
2021-03-31,Passaic,New Jersey,34031,64455,1786
2021-03-31,Salem,New Jersey,34033,5242,169
2021-03-31,Somerset,New Jersey,34035,26720,806
2021-03-31,Sussex,New Jersey,34037,11528,283
2021-03-31,Union,New Jersey,34039,64169,1859
2021-03-31,Warren,New Jersey,34041,8437,228
2021-04-01,Atlantic,New Jersey,34001,28344,618
2021-04-01,Bergen,New Jersey,34003,92021,2743
2021-04-01,Burlington,New Jersey,34005,40095,793
2021-04-01,Camden,New Jersey,34007,49000,1226
2021-04-01,Cape May,New Jersey,34009,8290,195
2021-04-01,Cumberland,New Jersey,34011,15383,404
2021-04-01,Essex,New Jersey,34013,85661,2797
2021-04-01,Gloucester,New Jersey,34015,27041,578
2021-04-01,Hudson,New Jersey,34017,80204,2129
2021-04-01,Hunterdon,New Jersey,34019,8401,169
2021-04-01,Mercer,New Jersey,34021,30999,908
2021-04-01,Middlesex,New Jersey,34023,83813,2208
2021-04-01,Monmouth,New Jersey,34025,68357,1500
2021-04-01,Morris,New Jersey,34027,45171,1176
2021-04-01,Ocean,New Jersey,34029,68765,2004
2021-04-01,Passaic,New Jersey,34031,64836,1794
2021-04-01,Salem,New Jersey,34033,5252,170
2021-04-01,Somerset,New Jersey,34035,26887,807
2021-04-01,Sussex,New Jersey,34037,11689,284
2021-04-01,Union,New Jersey,34039,64600,1860
2021-04-01,Warren,New Jersey,34041,8512,228
2021-04-02,Atlantic,New Jersey,34001,28475,619
2021-04-02,Bergen,New Jersey,34003,92547,2745
2021-04-02,Burlington,New Jersey,34005,40316,795
2021-04-02,Camden,New Jersey,34007,49223,1228
2021-04-02,Cape May,New Jersey,34009,8323,195
2021-04-02,Cumberland,New Jersey,34011,15421,404
2021-04-02,Essex,New Jersey,34013,86128,2799
2021-04-02,Gloucester,New Jersey,34015,27155,579
2021-04-02,Hudson,New Jersey,34017,80614,2129
2021-04-02,Hunterdon,New Jersey,34019,8492,169
2021-04-02,Mercer,New Jersey,34021,31120,908
2021-04-02,Middlesex,New Jersey,34023,84176,2208
2021-04-02,Monmouth,New Jersey,34025,68700,1504
2021-04-02,Morris,New Jersey,34027,45417,1179
2021-04-02,Ocean,New Jersey,34029,69118,2006
2021-04-02,Passaic,New Jersey,34031,65132,1797
2021-04-02,Salem,New Jersey,34033,5268,170
2021-04-02,Somerset,New Jersey,34035,27028,807
2021-04-02,Sussex,New Jersey,34037,11801,284
2021-04-02,Union,New Jersey,34039,64852,1862
2021-04-02,Warren,New Jersey,34041,8562,228
2021-04-03,Atlantic,New Jersey,34001,28634,618
2021-04-03,Bergen,New Jersey,34003,93058,2748
2021-04-03,Burlington,New Jersey,34005,40494,796
2021-04-03,Camden,New Jersey,34007,49468,1228
2021-04-03,Cape May,New Jersey,34009,8366,196
2021-04-03,Cumberland,New Jersey,34011,15456,404
2021-04-03,Essex,New Jersey,34013,86518,2800
2021-04-03,Gloucester,New Jersey,34015,27274,580
2021-04-03,Hudson,New Jersey,34017,80996,2131
2021-04-03,Hunterdon,New Jersey,34019,8548,170
2021-04-03,Mercer,New Jersey,34021,31224,909
2021-04-03,Middlesex,New Jersey,34023,84593,2208
2021-04-03,Monmouth,New Jersey,34025,69024,1508
2021-04-03,Morris,New Jersey,34027,45670,1179
2021-04-03,Ocean,New Jersey,34029,69463,2007
2021-04-03,Passaic,New Jersey,34031,65413,1797
2021-04-03,Salem,New Jersey,34033,5290,170
2021-04-03,Somerset,New Jersey,34035,27160,807
2021-04-03,Sussex,New Jersey,34037,11937,284
2021-04-03,Union,New Jersey,34039,65130,1864
2021-04-03,Warren,New Jersey,34041,8607,228
2021-04-04,Atlantic,New Jersey,34001,28735,619
2021-04-04,Bergen,New Jersey,34003,93426,2747
2021-04-04,Burlington,New Jersey,34005,40699,795
2021-04-04,Camden,New Jersey,34007,49676,1230
2021-04-04,Cape May,New Jersey,34009,8381,196
2021-04-04,Cumberland,New Jersey,34011,15477,404
2021-04-04,Essex,New Jersey,34013,86986,2803
2021-04-04,Gloucester,New Jersey,34015,27370,580
2021-04-04,Hudson,New Jersey,34017,81323,2131
2021-04-04,Hunterdon,New Jersey,34019,8601,169
2021-04-04,Mercer,New Jersey,34021,31314,908
2021-04-04,Middlesex,New Jersey,34023,84939,2208
2021-04-04,Monmouth,New Jersey,34025,69268,1508
2021-04-04,Morris,New Jersey,34027,45889,1179
2021-04-04,Ocean,New Jersey,34029,69787,2009
2021-04-04,Passaic,New Jersey,34031,65636,1798
2021-04-04,Salem,New Jersey,34033,5309,170
2021-04-04,Somerset,New Jersey,34035,27268,807
2021-04-04,Sussex,New Jersey,34037,12034,284
2021-04-04,Union,New Jersey,34039,65354,1864
2021-04-04,Warren,New Jersey,34041,8650,228
2021-04-05,Atlantic,New Jersey,34001,28851,619
2021-04-05,Bergen,New Jersey,34003,93767,2748
2021-04-05,Burlington,New Jersey,34005,40821,796
2021-04-05,Camden,New Jersey,34007,49833,1230
2021-04-05,Cape May,New Jersey,34009,8407,196
2021-04-05,Cumberland,New Jersey,34011,15492,405
2021-04-05,Essex,New Jersey,34013,87242,2806
2021-04-05,Gloucester,New Jersey,34015,27438,582
2021-04-05,Hudson,New Jersey,34017,81520,2130
2021-04-05,Hunterdon,New Jersey,34019,8641,169
2021-04-05,Mercer,New Jersey,34021,31394,908
2021-04-05,Middlesex,New Jersey,34023,85227,2207
2021-04-05,Monmouth,New Jersey,34025,69492,1509
2021-04-05,Morris,New Jersey,34027,46036,1179
2021-04-05,Ocean,New Jersey,34029,70020,2009
2021-04-05,Passaic,New Jersey,34031,65784,1801
2021-04-05,Salem,New Jersey,34033,5325,170
2021-04-05,Somerset,New Jersey,34035,27346,807
2021-04-05,Sussex,New Jersey,34037,12114,284
2021-04-05,Union,New Jersey,34039,65522,1865
2021-04-05,Warren,New Jersey,34041,8678,229
2021-04-06,Atlantic,New Jersey,34001,28950,622
2021-04-06,Bergen,New Jersey,34003,94130,2750
2021-04-06,Burlington,New Jersey,34005,40959,797
2021-04-06,Camden,New Jersey,34007,49963,1232
2021-04-06,Cape May,New Jersey,34009,8451,197
2021-04-06,Cumberland,New Jersey,34011,15530,407
2021-04-06,Essex,New Jersey,34013,87641,2810
2021-04-06,Gloucester,New Jersey,34015,27518,582
2021-04-06,Hudson,New Jersey,34017,81819,2138
2021-04-06,Hunterdon,New Jersey,34019,8688,170
2021-04-06,Mercer,New Jersey,34021,31497,909
2021-04-06,Middlesex,New Jersey,34023,85647,2216
2021-04-06,Monmouth,New Jersey,34025,69781,1511
2021-04-06,Morris,New Jersey,34027,46290,1183
2021-04-06,Ocean,New Jersey,34029,70250,2010
2021-04-06,Passaic,New Jersey,34031,66120,1804
2021-04-06,Salem,New Jersey,34033,5345,171
2021-04-06,Somerset,New Jersey,34035,27496,809
2021-04-06,Sussex,New Jersey,34037,12178,285
2021-04-06,Union,New Jersey,34039,65739,1868
2021-04-06,Warren,New Jersey,34041,8716,229
2021-04-07,Atlantic,New Jersey,34001,29069,626
2021-04-07,Bergen,New Jersey,34003,94657,2753
2021-04-07,Burlington,New Jersey,34005,41085,798
2021-04-07,Camden,New Jersey,34007,50148,1232
2021-04-07,Cape May,New Jersey,34009,8478,198
2021-04-07,Cumberland,New Jersey,34011,15582,407
2021-04-07,Essex,New Jersey,34013,88166,2816
2021-04-07,Gloucester,New Jersey,34015,27642,584
2021-04-07,Hudson,New Jersey,34017,82191,2141
2021-04-07,Hunterdon,New Jersey,34019,8743,171
2021-04-07,Mercer,New Jersey,34021,31617,910
2021-04-07,Middlesex,New Jersey,34023,86006,2221
2021-04-07,Monmouth,New Jersey,34025,70111,1513
2021-04-07,Morris,New Jersey,34027,46472,1186
2021-04-07,Ocean,New Jersey,34029,70592,2018
2021-04-07,Passaic,New Jersey,34031,66384,1805
2021-04-07,Salem,New Jersey,34033,5373,171
2021-04-07,Somerset,New Jersey,34035,27626,809
2021-04-07,Sussex,New Jersey,34037,12252,286
2021-04-07,Union,New Jersey,34039,66033,1870
2021-04-07,Warren,New Jersey,34041,8755,229
2021-04-08,Atlantic,New Jersey,34001,29186,626
2021-04-08,Bergen,New Jersey,34003,95067,2755
2021-04-08,Burlington,New Jersey,34005,41277,801
2021-04-08,Camden,New Jersey,34007,50353,1232
2021-04-08,Cape May,New Jersey,34009,8489,199
2021-04-08,Cumberland,New Jersey,34011,15635,411
2021-04-08,Essex,New Jersey,34013,88674,2818
2021-04-08,Gloucester,New Jersey,34015,27785,585
2021-04-08,Hudson,New Jersey,34017,82594,2145
2021-04-08,Hunterdon,New Jersey,34019,8797,171
2021-04-08,Mercer,New Jersey,34021,31738,909
2021-04-08,Middlesex,New Jersey,34023,86471,2224
2021-04-08,Monmouth,New Jersey,34025,70418,1516
2021-04-08,Morris,New Jersey,34027,46694,1186
2021-04-08,Ocean,New Jersey,34029,70941,2022
2021-04-08,Passaic,New Jersey,34031,66665,1812
2021-04-08,Salem,New Jersey,34033,5390,171
2021-04-08,Somerset,New Jersey,34035,27734,810
2021-04-08,Sussex,New Jersey,34037,12361,287
2021-04-08,Union,New Jersey,34039,66310,1874
2021-04-08,Warren,New Jersey,34041,8793,229
2021-04-09,Atlantic,New Jersey,34001,29333,631
2021-04-09,Bergen,New Jersey,34003,95466,2758
2021-04-09,Burlington,New Jersey,34005,41460,805
2021-04-09,Camden,New Jersey,34007,50540,1234
2021-04-09,Cape May,New Jersey,34009,8515,199
2021-04-09,Cumberland,New Jersey,34011,15673,411
2021-04-09,Essex,New Jersey,34013,89101,2819
2021-04-09,Gloucester,New Jersey,34015,27861,585
2021-04-09,Hudson,New Jersey,34017,82940,2151
2021-04-09,Hunterdon,New Jersey,34019,8855,171
2021-04-09,Mercer,New Jersey,34021,31845,911
2021-04-09,Middlesex,New Jersey,34023,86962,2228
2021-04-09,Monmouth,New Jersey,34025,70788,1521
2021-04-09,Morris,New Jersey,34027,46886,1187
2021-04-09,Ocean,New Jersey,34029,71264,2025
2021-04-09,Passaic,New Jersey,34031,66943,1816
2021-04-09,Salem,New Jersey,34033,5417,171
2021-04-09,Somerset,New Jersey,34035,27870,810
2021-04-09,Sussex,New Jersey,34037,12423,287
2021-04-09,Union,New Jersey,34039,66609,1877
2021-04-09,Warren,New Jersey,34041,8836,229
2021-04-10,Atlantic,New Jersey,34001,29448,633
2021-04-10,Bergen,New Jersey,34003,95842,2758
2021-04-10,Burlington,New Jersey,34005,41621,805
2021-04-10,Camden,New Jersey,34007,50750,1236
2021-04-10,Cape May,New Jersey,34009,8539,199
2021-04-10,Cumberland,New Jersey,34011,15720,411
2021-04-10,Essex,New Jersey,34013,89447,2819
2021-04-10,Gloucester,New Jersey,34015,27976,585
2021-04-10,Hudson,New Jersey,34017,83219,2155
2021-04-10,Hunterdon,New Jersey,34019,8904,171
2021-04-10,Mercer,New Jersey,34021,31947,912
2021-04-10,Middlesex,New Jersey,34023,87310,2232
2021-04-10,Monmouth,New Jersey,34025,71096,1523
2021-04-10,Morris,New Jersey,34027,47040,1190
2021-04-10,Ocean,New Jersey,34029,71523,2034
2021-04-10,Passaic,New Jersey,34031,67167,1819
2021-04-10,Salem,New Jersey,34033,5436,171
2021-04-10,Somerset,New Jersey,34035,28007,810
2021-04-10,Sussex,New Jersey,34037,12507,288
2021-04-10,Union,New Jersey,34039,66826,1879
2021-04-10,Warren,New Jersey,34041,8907,229
2021-04-11,Atlantic,New Jersey,34001,29577,633
2021-04-11,Bergen,New Jersey,34003,96164,2760
2021-04-11,Burlington,New Jersey,34005,41771,804
2021-04-11,Camden,New Jersey,34007,50927,1237
2021-04-11,Cape May,New Jersey,34009,8557,199
2021-04-11,Cumberland,New Jersey,34011,15768,411
2021-04-11,Essex,New Jersey,34013,89823,2819
2021-04-11,Gloucester,New Jersey,34015,28088,585
2021-04-11,Hudson,New Jersey,34017,83500,2156
2021-04-11,Hunterdon,New Jersey,34019,8940,171
2021-04-11,Mercer,New Jersey,34021,32041,912
2021-04-11,Middlesex,New Jersey,34023,87582,2234
2021-04-11,Monmouth,New Jersey,34025,71353,1525
2021-04-11,Morris,New Jersey,34027,47243,1191
2021-04-11,Ocean,New Jersey,34029,71768,2034
2021-04-11,Passaic,New Jersey,34031,67353,1821
2021-04-11,Salem,New Jersey,34033,5453,171
2021-04-11,Somerset,New Jersey,34035,28088,810
2021-04-11,Sussex,New Jersey,34037,12600,288
2021-04-11,Union,New Jersey,34039,67048,1880
2021-04-11,Warren,New Jersey,34041,8961,229
2021-04-12,Atlantic,New Jersey,34001,29673,634
2021-04-12,Bergen,New Jersey,34003,96411,2764
2021-04-12,Burlington,New Jersey,34005,41879,806
2021-04-12,Camden,New Jersey,34007,51077,1239
2021-04-12,Cape May,New Jersey,34009,8571,199
2021-04-12,Cumberland,New Jersey,34011,15790,411
2021-04-12,Essex,New Jersey,34013,90059,2819
2021-04-12,Gloucester,New Jersey,34015,28181,586
2021-04-12,Hudson,New Jersey,34017,83701,2156
2021-04-12,Hunterdon,New Jersey,34019,8965,171
2021-04-12,Mercer,New Jersey,34021,32143,913
2021-04-12,Middlesex,New Jersey,34023,87830,2238
2021-04-12,Monmouth,New Jersey,34025,71517,1528
2021-04-12,Morris,New Jersey,34027,47358,1191
2021-04-12,Ocean,New Jersey,34029,71927,2037
2021-04-12,Passaic,New Jersey,34031,67536,1823
2021-04-12,Salem,New Jersey,34033,5458,171
2021-04-12,Somerset,New Jersey,34035,28150,811
2021-04-12,Sussex,New Jersey,34037,12661,288
2021-04-12,Union,New Jersey,34039,67191,1882
2021-04-12,Warren,New Jersey,34041,8995,229
2021-04-13,Atlantic,New Jersey,34001,29767,634
2021-04-13,Bergen,New Jersey,34003,96748,2769
2021-04-13,Burlington,New Jersey,34005,42083,811
2021-04-13,Camden,New Jersey,34007,51325,1238
2021-04-13,Cape May,New Jersey,34009,8593,199
2021-04-13,Cumberland,New Jersey,34011,15858,411
2021-04-13,Essex,New Jersey,34013,90520,2825
2021-04-13,Gloucester,New Jersey,34015,28348,587
2021-04-13,Hudson,New Jersey,34017,84018,2163
2021-04-13,Hunterdon,New Jersey,34019,9025,171
2021-04-13,Mercer,New Jersey,34021,32269,914
2021-04-13,Middlesex,New Jersey,34023,88192,2248
2021-04-13,Monmouth,New Jersey,34025,71790,1534
2021-04-13,Morris,New Jersey,34027,47599,1191
2021-04-13,Ocean,New Jersey,34029,72140,2040
2021-04-13,Passaic,New Jersey,34031,67843,1826
2021-04-13,Salem,New Jersey,34033,5510,171
2021-04-13,Somerset,New Jersey,34035,28256,812
2021-04-13,Sussex,New Jersey,34037,12736,288
2021-04-13,Union,New Jersey,34039,67398,1884
2021-04-13,Warren,New Jersey,34041,9060,229
2021-04-14,Atlantic,New Jersey,34001,29905,636
2021-04-14,Bergen,New Jersey,34003,97118,2774
2021-04-14,Burlington,New Jersey,34005,42229,812
2021-04-14,Camden,New Jersey,34007,51494,1239
2021-04-14,Cape May,New Jersey,34009,8625,199
2021-04-14,Cumberland,New Jersey,34011,15884,412
2021-04-14,Essex,New Jersey,34013,90895,2832
2021-04-14,Gloucester,New Jersey,34015,28463,587
2021-04-14,Hudson,New Jersey,34017,84305,2169
2021-04-14,Hunterdon,New Jersey,34019,9071,171
2021-04-14,Mercer,New Jersey,34021,32342,915
2021-04-14,Middlesex,New Jersey,34023,88540,2251
2021-04-14,Monmouth,New Jersey,34025,72065,1535
2021-04-14,Morris,New Jersey,34027,47741,1191
2021-04-14,Ocean,New Jersey,34029,72368,2048
2021-04-14,Passaic,New Jersey,34031,68110,1828
2021-04-14,Salem,New Jersey,34033,5522,171
2021-04-14,Somerset,New Jersey,34035,28365,813
2021-04-14,Sussex,New Jersey,34037,12818,288
2021-04-14,Union,New Jersey,34039,67647,1887
2021-04-14,Warren,New Jersey,34041,9111,229
2021-04-15,Atlantic,New Jersey,34001,30033,638
2021-04-15,Bergen,New Jersey,34003,97483,2782
2021-04-15,Burlington,New Jersey,34005,42374,813
2021-04-15,Camden,New Jersey,34007,51655,1240
2021-04-15,Cape May,New Jersey,34009,8667,199
2021-04-15,Cumberland,New Jersey,34011,15934,413
2021-04-15,Essex,New Jersey,34013,91404,2837
2021-04-15,Gloucester,New Jersey,34015,28587,590
2021-04-15,Hudson,New Jersey,34017,84598,2176
2021-04-15,Hunterdon,New Jersey,34019,9113,171
2021-04-15,Mercer,New Jersey,34021,32427,917
2021-04-15,Middlesex,New Jersey,34023,88926,2254
2021-04-15,Monmouth,New Jersey,34025,72295,1538
2021-04-15,Morris,New Jersey,34027,47951,1192
2021-04-15,Ocean,New Jersey,34029,72553,2056
2021-04-15,Passaic,New Jersey,34031,68533,1828
2021-04-15,Salem,New Jersey,34033,5542,171
2021-04-15,Somerset,New Jersey,34035,28485,813
2021-04-15,Sussex,New Jersey,34037,12906,288
2021-04-15,Union,New Jersey,34039,67936,1888
2021-04-15,Warren,New Jersey,34041,9174,230
2021-04-16,Atlantic,New Jersey,34001,30153,638
2021-04-16,Bergen,New Jersey,34003,97885,2786
2021-04-16,Burlington,New Jersey,34005,42539,819
2021-04-16,Camden,New Jersey,34007,51929,1243
2021-04-16,Cape May,New Jersey,34009,8682,199
2021-04-16,Cumberland,New Jersey,34011,15994,413
2021-04-16,Essex,New Jersey,34013,91903,2842
2021-04-16,Gloucester,New Jersey,34015,28721,593
2021-04-16,Hudson,New Jersey,34017,85025,2185
2021-04-16,Hunterdon,New Jersey,34019,9163,170
2021-04-16,Mercer,New Jersey,34021,32550,917
2021-04-16,Middlesex,New Jersey,34023,89348,2258
2021-04-16,Monmouth,New Jersey,34025,72594,1545
2021-04-16,Morris,New Jersey,34027,48174,1198
2021-04-16,Ocean,New Jersey,34029,72798,2060
2021-04-16,Passaic,New Jersey,34031,68894,1830
2021-04-16,Salem,New Jersey,34033,5577,172
2021-04-16,Somerset,New Jersey,34035,28597,815
2021-04-16,Sussex,New Jersey,34037,13003,289
2021-04-16,Union,New Jersey,34039,68224,1893
2021-04-16,Warren,New Jersey,34041,9215,229
2021-04-17,Atlantic,New Jersey,34001,30247,638
2021-04-17,Bergen,New Jersey,34003,98258,2796
2021-04-17,Burlington,New Jersey,34005,42701,821
2021-04-17,Camden,New Jersey,34007,52121,1246
2021-04-17,Cape May,New Jersey,34009,8722,199
2021-04-17,Cumberland,New Jersey,34011,16042,414
2021-04-17,Essex,New Jersey,34013,92333,2845
